"Texto","Sarcasmo"
"El ICTAN-CSIC valida el uso del aceite de orujo de oliva en repostería","0"
"Las nuevas tecnologías ayudan a crear entornos saludables para combatir el envejecimiento","0"
"«Si nuestros hijos siguen comiendo así vivirán menos que sus abuelos»","0"
"Las 'trampas' de las etiquetas: trucos para descifrar los envases de los alimentos","0"
"Te contamos qué antioxidante necesita tu piel y por qué no vas a poder vivir sin él","0"
"A partir de qué edad pueden tomar café los niños","0"
"'Mejor educar que curar'; así es la campaña del Colegio de Médicos sobre el uso de las pantallas que hacen los niños","0"
"Zarzuela abre cuenta en Instagram","0"
"Nuestra salud es la de los peces","0"
"Las nuevas tecnologías, al alcance de los pacientes más pequeños en el Hospital de la Axarquía","0"
"Un polémico toldo de crochet dedicado a Juanma Moreno en el centro de Alhaurín de la Torre","0"
"Los casos de covid se disparan: suben un 30% en una semana y se cuadruplican en un mes","0"
"Sanidad lanza una campaña para frenar las infecciones de transmisión sexual en jóvenes","0"
"El truco para que las aplicaciones de perder peso sean eficaces","0"
"Muere de meningitis a los 17 años la gimnasta María Herranz","0"
"Fallece por meningitis una alumna de 18 años del Instituto Nuestra Señora de la Victoria de Málaga","0"
"En favor de la epidemiología y de los epidemiólogos","0"
"Lo que da de sí un cursillo de epidemiología","0"
"Éxito en ratones con un medicamento contra la malaria","0"
"La Farmacología y el Covid","0"
"Una nueva esperanza para enfermos de Andrade","0"
"Tratar el Alzheimer y la espasticidad a través de la piel","0"
"Mejoran la eficacia del tratamiento contra la leishmaniasis","0"
"Nace la primera app gratuita y científica de plantas medicinales","0"
"Rincón de la Victoria presenta el libro 'El Renacer de las Mariposas' a beneficio de la asociación Papilio","0"
"Un nuevo fármaco optimiza el tratamiento de la insuficiencia cardiaca","0"
"Diseñan un modelo predictivo para el tratamiento del ictus","0"
"Tomarle la medida al alcohol","0"
"Las aguas residuales encuentran una nueva vida en la agricultura","0"
"La lucha contra la diabetes y la obesidad, premio Princesa de Asturias","0"
"Cinco líderes mundiales en el campo de la endocrinología, Premio Princesa de Investigación","0"
"Los enfermos de cáncer precisan dosis de refuerzo para evitar casos graves de covid","0"
"El juez Peinado responde a Sánchez que «ninguna ley» paraliza una investigación en periodo electoral","0"
"El estigma, el otro enemigo de las enfermas de cáncer de mama metastásico","0"
"El periodista de SUR Iván Gelibter, galardonado con el Premio Humanidades Pedro Aparicio del Colegio de Médicos de Málaga","0"
"Los 5 mejores areneros para gatos: cómodos para ellos y fáciles de limpiar para ti","0"
"Di adiós a los químicos y pásate a los desodorantes naturales. ¡No irritan la piel y duran un montón!","0"
"Decretan el cierre del chiringuito El Cabra por «riesgo grave» para la salud pública","0"
"Fuengirola retoma la limpieza diaria de los espacios públicos y lo hará con agua no potable","0"
"Las niñas suelen leer mejor que los niños: ¿por qué no ocurre lo mismo en algunos países africanos?","0"
"Mejora tu sonrisa con estos prácticos y eficaces cepillos de dientes eléctricos","0"
"Te contamos el secreto para tener una sonrisa perfecta","0"
"Estos son los irrigadores dentales preferidos por los usuarios","0"
"¿Puede un hongo curar el cáncer?","0"
"Disponible en España un nuevo tratamiento alternativo para pacientes de colitis ulcerosa","0"
"Los ensayos clínicos ofrecen terapias de vanguardia y oportunidad de tratamiento cuando no hay alternativas","0"
"Quirónsalud Málaga brindará este año el acceso a más de 10 ensayos para diferentes tipos de tumores","0"
"Investigadores malagueños presentan un potencial tratamiento eficaz contra la obesidad","0"
"España tarda cuatro meses más que sus vecinos en traer los nuevos medicamentos","0"
"Terapia electoral portuguesa","0"
"De las comunas a las sectas 3.0: así te lavan el cerebro","0"
"De las comunas a la sectas: así te lavan el cerebro","0"
"Guerra, Martín Villa, Romay Beccaría y Tamames reciben el Premios al Mérito por España","0"
"Una aplicación contra la violencia de género, ganadora del Audi Creativity Challenge","0"
"El 60% de los jóvenes con dificultades económicas tiene problemas de salud mental: «O comes o pagas el psicólogo»","0"
"Las temperaturas extremas «frenan» el cerebro de los niños","0"
"¿Necesitas perder peso? Sigue estos consejos para acelerar tu metabolismo","0"
"Ésta es la mejor fuente de agua para gatos de Amazon","0"
"Mejora el ambiente de tu hogar con el Humidificador Ultrasónico de Cecotec, ¡superventas de Amazon!","0"
"Ciudadanos y Ejército","0"
"El Consejo de Juventud afirma que ""los problemas de salud mental son problemas sociales""","0"
"Niños y niñas llevan sus propuestas al Pleno de Marbella","0"
"Trabajadores del Clínico alertan de una situación «insostenible» en la Unidad de Salud Mental","0"
"Cómo escribir mejora tu salud mental: los consejos de Lucía Etxebarria","0"
"La Axarquía toma conciencia sobre los peligros del tabaco","0"
"Ginecología y Obstetricia de Quirónsalud Málaga, primer servicio médico de un hospital privado en conseguir la certificación de la ACSA","0"
"«Lo que siempre preguntan las embarazadas es si pueden comer jamón»","0"
"Aumentan los diagnósticos de cáncer colorrectal y se incrementan los casos en adultos jóvenes","0"
"Los expertos alertan de la importancia de diagnosticar y tratar ciertas patologías que producen infertilidad","0"
"Rodrigo Orozco, nuevo presidente de la Asociación de Ginecología y Obstetricia de Málaga","0"
"Andalucía cubre casi el 98% de las plazas MIR ofertadas este año","0"
"«Para DKV resulta esencial ofrecer una atención personalizada, individualizada, eficaz e inmediata»","0"
"La unidad de ginecología y obstetricia del Materno de Málaga recibe la certificación de la Agencia de Calidad Sanitaria","0"
"La asistencia primaria en la Costa del Sol: «un desastre anunciado», asegura el Sindicato de Médicos de Málaga","0"
"Los pediatras piden regular el consumo de bebidas energéticas, la nueva 'droga' de los jóvenes","0"
"La música estimula ""de forma compensatoria"" los genes de pacientes con daño cerebral","0"
"Una ""nave espacial'' en el Clínico de Valladolid para niños oncológicos inmunodeprimidos","0"
"Sindicato Médico exige al SAS más plantilla ante el «escandaloso déficit» en primaria","0"
"El Hospital Quirónsalud Marbella inaugura su nueva Unidad de Pediatría","0"
"Ingresado en UCI un menor de diez años trasladado con síntomas de ahogamiento de un hotel de Manilva","0"
"Cuando la arquitectura ayuda a los mayores","0"
"Biden, Trump y la discriminación por edad","0"
"Los ocho secretos de los centenarios para llegar a los 100 años","0"
"España renquea en cuidados paliativos","0"
"De receta, ejercicio físico: los sanitarios de la Axarquía ya pueden prescribir actividad deportiva a sus pacientes","0"
"Un programa de musicoterapia para estimular la memoria en las residencias de ancianos de Estepona","0"
"El uso regular de internet reduce el riesgo de demencia según un estudio","0"
"Un estudio muestra diferencias fundamentales en los efectos del envejecimiento natural y patológico","0"
"Nadie quiere ir a la primera residencia de ancianos de Costa de Marfil","0"
"HM Málaga celebra el VI Curso de Actualización en Cardiología","0"
"El Hospital Regional adquiere tres angiógrafos y amplía los espacios de Cardiología","0"
"El cardiólogo Francisco Ruiz Mateas, premio del Colegio de Médicos de Málaga por su trayectoria profesional","0"
"V Curso de actualización en Cardiología de HM Málaga","0"
"Piden que se restablezca de tres a cinco días a la semana la consulta de oncología en el Hospital de Ronda","0"
"Nueve de cada diez consultas de cardiología se llevan a cabo en acto único en el Hospital Clínico de Málaga","0"
"Un sistema de ayuda a diagnósticos de patología coronaria con IA, premio Unicaja de Innovación en Biomedicina","0"
"El Hospital Materno Infantil atiende cada año a una treintena de pacientes en la Unidad de arritmias pediátricas","0"
"Dimite el jefe de oncología del Hospital Regional de Málaga","0"
"Más de 7.000 estudiantes de la promoción 2024 de la UAX celebran su graduación","0"
"Sanidade abordará con la Asociación de Pacientes do CHUS los retrasos en Oncología","0"
"La Fundación Villavecchia creará el primer 'hospice' para niños en los últimos días de vida","0"
"Málaga acoge la II Jornada Nacional Multidisciplinar de Innovación en Cáncer con más de un centenar de especialistas en la materia","0"
"Así ha sido el encuentro de 'Salud es más' con el oncólogo Javier Pascual","0"
"«El tabaco hace que al cuerpo el cueste más eliminar el virus del papiloma humano»","0"
"UCB cumple 50 años de compromiso con la salud en España al servicio de los pacientes","0"
"El Hospital Clínico de Málaga pone en marcha una biblioteca en el Área de Salud Mental","0"
"«Las personas afásicas importan menos a la sociedad porque solo se recuperan parcialmente»","0"
"La dura advertencia de la Sociedad de Neurología sobre el uso de patines eléctricos entre menores","0"
"Comienza el reclutamiento de pacientes para un proyecto pionero de medicina personalizada en enfermedades neurológicas","0"
"Más de 200 especialistas analizarán en Marbella las nuevas técnicos y avances en Neurología","0"
"El IV Concurso de Fotografía Cutánea premia la labor de los médicos residentes en dermatología","0"
"Dermatólogo advierte de un aumento del 10% anual en casos de cáncer de piel","0"
"Miles de personas participan en una jornada para acercar la dermatología a la población","0"
"De los 300 primeros médicos MIR, solo 5 eligen medicina familiar frente a los 88 de dermatología","0"
"La lucha contra el cáncer de piel en Fuengirola, reconocida a nivel europeo","0"
"Estrenan en el Mutua Madrid Open el primer servicio de dermatología para tenistas","0"
"«Nuestra piel depende en un 25% de la genética y en un 75% de cómo vivimos»","0"
"El catedrático Francisco J. Tinahones, premio al mejor investigador senior de diabetes de España","0"
"El Hospital Costa del Sol impulsa un Programa de Rehabilitación Respiratoria para pacientes con EPOC","0"
"El Congreso recibe propuestas para acabar con la desnutrición relacionada con la enfermedad","0"
"San Telmo acoge este lunes una conferencia del reconocido psiquiatra Enrique Rojas","0"
"Salud cerebral y el papel de la alimentación en el futuro, entre las temáticas de los Cursos de Verano de la UMA","0"
"'Mi mente, mi reino': el documental sobre la influencia de las drogas en la salud mental de los jóvenes","0"
"Uno de cada cinco adolescentes españoles va a desarrollar un trastorno mental","0"
"Salud mental: ¿derecho o privilegio?","0"
"El Congreso SOCE Málaga de odontología reunirá a mil participantes","0"
"El gas de la risa, la nueva droga que une el cambio climático, la alta cocina y las carreras ilegales","0"
"8 mitos sobre Estética Dental que puedes leer en Internet, desmentidos en 3 minutos","0"
"Avilés Digital Dental Clinic, una apuesta por la odontología del futuro","0"
"UCAM: 40 universidad del mundo en calidad educativa","0"
"La UMA, entre las tres mejores universidades españolas para estudiar Enfermería y Fisioterapia","0"
"El rey emérito viaja a Vitoria por razones médicas antes de volver a Abu Dabi","0"
"Clínica Dr. Nebro: trato personalizado e innovación en oftalmología y cirugía visual","0"
"José Manuel Sandoval: «Las lentillas son para actividades concretas; usarlas todo el día es un abuso»","0"
"Las listas de espera para operarse suben un 19,2% en 2023 con 205.005 andaluces aguardando una cita","0"
"La DGT aclara el tipo de gafas que no están recomendadas para conducir: son de las más usadas en España","0"
"Cómo evitar los problemas de visión al conducir por la noche","0"
"HM Hospitales integra nuevo equipo de Oftalmología","0"
"La oftalmología, entre las especialidades más demandadas","0"
"Dr. Francisco Barrero: «La actual epidemia de miopía supone una amenaza para la retina»","0"
